Package Name;Review Text
br.gov.dataprev.sinefacil;O APLICATIVO SINE FÁCIL AS VEZES FALHA NA CONEXÃO COM O SERVIDOR IMPOSSIBILITANDO O AGENDAMENTO, PREJUDICANDO O CANDIDATO. LIMITES DE ENTREVISTAS, NÃO HÁ OPÇÕES PARA BAIXA. *CONCORRÊNCIA DESLEAL, PESSOAS RECEBEM CARTAS E PARTICIPAM DE PROCESSOS SELETIVOS, MESMO SEM AGENDAMENTO PELO APP, WEB OU PRESENCIAL. SEM RETORNO OU FEEDBACK DAS EMPRESAS MESMO APROVADOS EM ENTREVISTAS E PROVAS REALIZADAS PELAS PSICÓLOGAS DO SINEBAHIA, NÃO HÁ REDIRECIONAMENTO PARA VAGAS SIMILARES TENDO O CANDIDATO QUE REFAZER INÚMERAS VEZES E REPETIDAMENTE O PROCESSO DE SELEÇÃO.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Um aplicativo que nao funciona. Fica parado na página inicial e trava de fácil não tem nada é péssimo.horrível.
br.gov.dataprev.sinefacil;Já faz alguns dias que eu coloco a senha e na hora que vai redirecionar para o site onde olho a vaga diz que a página está com problema no certificado.
br.gov.dataprev.sinefacil;Top super recomendo
br.gov.dataprev.sinefacil;Queria saber depoia te participar de uma entrevista posso me candidatar a outra vagas obrigada
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Não estou conseguindo concluir meu cadastro!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Baixei e já não to conseguindo acessar pelo cidadão.br
br.gov.dataprev.sinefacil;Eu já estou cadastrada desde o ano passado e até agora nada de emprego. Todo dia olho e olho não vejo nenhuma vaga ou oportunidade de emprego ou trabalho.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ajuda muito, você não precisa ir até o par, consegue escolher as vagas do seu interesse, além de não ter gasto com passagem para locomoção e não precisar acordar cedo e ter que ficar em uma fila imensa. O aplicativo ajuda o brasileiro a procurar um serviço sem precisar sair da sua casa, somente com o celular e Wi-Fi é possível encontrar.
br.gov.dataprev.sinefacil;Faz meses instalei o sine fácil mais busca te vaga ...mais nunca ter.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;E rapado e facial para visualizar. As vagas desponives para nossos perfil.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Desde Dezembro que utilizo e não consigo uma oportunidade se quer. Não aparece nada.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Horrível nunca funciona, sempre da erro no servidor, não da pra concluir uma busca se quer nesse app. Não vale nem 1 estrela, péssimo!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Claramente esse aplicativo existe pra diminuir o fluxo do SINE, pois quando aparece uma vaga, é de vários dias atrás, dias esses em que o próprio aplicativo disse não ter vagas compatíveis. As respostas da Dataprev também são meramente automáticas, acho que não estão nem aí para os feedbacks negativos.
br.gov.dataprev.sinefacil;Péssimo, fica falando pra tentar mais tarde e nunca carrega. De fácil não tem nada. Se prestasse mais nem isso presta
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Um App que deveria ser realmente ''fácil ''. Não é.
br.gov.dataprev.sinefacil;Gusta
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Não presta fica dando direito que não foi possível conectar tente novamente mais tarde a minha internet é de 32 mega.
br.gov.dataprev.sinefacil;Tem que atualizar frequentemente pois só esta dando problemas. Ultima atualização foi em dezembro, ja estamos indo quase pra março e nada, simplesmente paro de funciona. Por favor resolvam isso.
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Se funcionasse corretamente seria uma mão na roda. Mas o problema é que o sistema está sempre fora do ar. Para conseguir acessar preciso desistalar e instalar novamente.
br.gov.dataprev.sinefacil;Deveria aparecer outras vagas,além das que eu salvei.
br.gov.dataprev.sinefacil;Muito bom recomendo
br.gov.dataprev.sinefacil;Fica dando erro de servidor e tô conectada em 15 MB de velocidade
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Gostaria de saber se tem como alterar os dados nesse aplicativo? Queria mudar meu e-mail.
br.gov.dataprev.sinefacil;Não gostei além de demorar muito pra tenta carregar quando tento ver vagas de empregos não carrega nada sempre dá a mensagem (sem conexão com o servidor) o q espera de um programa feito de má fé
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;O aplicativo é super mão na roda, não é necessário ir no Sine.
br.gov.dataprev.sinefacil;Esse aplicativo facilita muito a vida da gente
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Toda hora fica dando indisponível. Tento novamente mais tarde e a mesma msg!
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Essa desgraças não serve de nada.
br.gov.dataprev.sinefacil;Precisa melhora, entro e sempre da erro, e meus objetivos profissionais não estão constando no registro.
br.gov.dataprev.sinefacil;O aplicativo vc instala ele e quando vai pra proxima pagina nao abre vc fica varios minutos tentando e nao abre . Fica dificil assim
br.gov.dataprev.sinefacil;Ótimo app
br.gov.dataprev.sinefacil;Esse app e orivel, nunca consigo fazer meu cadastro, fasso todo o procedimento passo a passo e so da erro erro!!! Perdi meu tempo instalando esse lixo, sorte eu nao poder fazer nada pq se dependese de mim eu bania esse app da loja😡 👿🔥👿🔥👿
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;esta dando erro
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Maravilhoso, o app ajuda muito, consegui varias entrevistas. Não preciso mais ficar enfrentando fila. Entro no app todo dia. Parabéns
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Essa nova atualização está um lixo não carrega nada... Algo que possa resolver
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;O App é ótimo... evita pelo menos de pegar filas na madruga para pesquisar vagas disponíveis. Que pena que a maioria das vagas do sine São pra quem tem experiência, quem não tem, fica difícil.
br.gov.dataprev.sinefacil;Eu consegui um trabalho, através deste App. Muito bom, evita gastos e perdas tempo. Obrigado
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;App igual ao governo só pra passar raiva.
br.gov.dataprev.sinefacil;"Muito pra melhorar! Fiquei dias tentando gerar uma senha pra conseguir conectar porque quando eu colocava a senha ela simplesmente dava ""falha na autenticação"" quando não dizia que o problema era na rede. Nenhum procedimento se consegue fazer de primeira ,td da erro. App péssimo!!"
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Não consigo modificar meus dados e vive dando falha com o servidor, não consigo nem verificar as vagas
br.gov.dataprev.sinefacil;Maravilhoso
br.gov.dataprev.sinefacil;Baixei o app ja tendo em maos o codigo QR mais ate hoje nao consegui acessar. Fico com a camera do celular por horas e horas no codigo mais nada acontece. Queria que funcionasse muito. Mais infelizmente nao ta prestando nao. E olha que meu celular e um LG X cam de 2 cameras em. Nao tem nehum meio que possamos entrar talvez sem precisa do codigo. ??
br.gov.dataprev.sinefacil;Esta dando erro no servidor ..Oq houve ? E toda hora tenho q colocar. Denovo meus objetivos profissionais..pois esta sumindo
br.gov.dataprev.sinefacil;Recomendo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Tem a vaga no cine a pessoa bota e diz que nao tem vaga pra seu perfil
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;Boa iniciativa
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Sucesso na minha vida.
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Nunca fui chamado por esse aplicativo. .... é fachada.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo facilita mt e fácil de usar
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Super facilita
br.gov.dataprev.sinefacil;Só o QR que demora para identificar, mas a proposta do aplicativo é muito boa e importante para o trabalhador.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Quero saber como cadastrar o Que pode pois não acho nenhuma resposta em lugar nenhum pelo o que eu vi na internet as versões anteriores ir na tela principal do app que tinha a opção de fazer a leitura nas agora eu não sei se puder ajudar eu agradeço
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Gostaria de visualizar todas as vagas disponíveis do dia
br.gov.dataprev.sinefacil;Ada contra as pessoas portadoras de deficiência... Mas Poow!A maioria das vagas são pra essas pessoas,nós também precisamos...Só deficiente assim não da.
br.gov.dataprev.sinefacil;Uma porcaria perdi meu tempo colocando a câmera e nada de pegar o QR code, que porcaria só podia ser do governo brasileiro.
br.gov.dataprev.sinefacil;APP muito bom
br.gov.dataprev.sinefacil;App ruiim .. neim baixem . Nao da pra se cadastrar .. fica dando erro de dados cpf nome nome de mae e onde nasceu .. nao ten nada errado nos dados e nao cadastra ..
br.gov.dataprev.sinefacil;Sempre que entro com os dados da divergência de informação sendo que meus dados estão corretos.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Interessante nunca aparece vagas disponíveis no APP, mas nas agências aparecem quando você vai pessoalmente, e não adianta dizer que e de acordo com perfil ou localidades... APP fraco como tudo que o governo cria
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ajuda muito
br.gov.dataprev.sinefacil;Muito útil por evitar o deslocamento até o balcão do SINE.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo, é o único que compreende o desempregado.
br.gov.dataprev.sinefacil;Que Pena Meu QR Code, Não Lê a Mulher Do Sine Passou Mais Não Leu!
br.gov.dataprev.sinefacil;Aparece a vaga ,mas não consigo marcar a entrevista dar erro ,por favor arrumem isso
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Poucas informações
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Gostei muito, nos ajuda a localiza emprego deveria da mais oportunidades mais informações
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Funciona realmente, ótimo aplicativo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;otimo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito prático!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom amei
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Este aplicativo é excelente eu ja consegui quatro cartas através dele.!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Prático
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo funciona mesmo já marquei minha primeira entrevista
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Obrigado pelo encaminhamento
br.gov.dataprev.sinefacil;Bom tarde Pra ficar melhor o app teria q enviar notificações para os usuarios quando tiver vaga disponivel,pq n tem como ficar sabendo,tem q ficar toda hora perdendo tempo pra olhar e tem vaga e as vezes quando aparece a vaga n tem mas carta. Por favor façam isso ative as notificações ai se o app vai ficar completo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Esta faltando apenas uma notificação tipo um barulhinho para avisar q tem vaga, pq assim sem um afiso não tem como ver a vaga quando chega, tirando isso realmente é bom.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Toop
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Não fusiona como fala e inoperanti eis sistema
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;App bom ate agora nao tenho q reclamar
br.gov.dataprev.sinefacil;Não consigo me cadastrar da erro, constatam divergências nos dados cadastrais, verifique os dados digitados e tente novamente. Mais os dados estão corretos
br.gov.dataprev.sinefacil;Aparece a vaga , mas não consigo agendar a entrevista .Diz que eu tenho que ligar pro 158 . E todas as cartas de encaminhamento que eu peguei eu devolvi pra agencia do trabalhador e ja deram baixa , tanto que nem aparece nos agendamentos . Esperando uma resposta . Obrigada !
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Não consigo fazer o cadastro diz que o CPF não encontra na base de dados da previdencia
br.gov.dataprev.sinefacil;É um bom aplicativo, só tem poucas vagas ...
br.gov.dataprev.sinefacil;Não funciona, o login expira toda hora. Pessimo!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Espero que com esse aplicativo , consiga arrumar emprego RSS.
br.gov.dataprev.sinefacil;É bom, mas tem alguns aspectos a melhorar
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Fácil de usar.
br.gov.dataprev.sinefacil;Como pode depois de por todos os dados, blá blá blá ainda tenho que ir no sine pra atualizar só assim poder usar o App. Fofos se ej tivesse dinheiro, money, estaria indo no Sine e Simm todos os dias. Me poupe , transporte está caro, e tenho criança. Pra sustentar ,sem emprego, afs.
br.gov.dataprev.sinefacil;Gostei de mais
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;😪😪😪
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;otimo ideia
br.gov.dataprev.sinefacil;As vagas só chegam depois de 10 dias que foram anunciadas... Assim não dá ... Pessimo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Lixo! Não aparece vagas. Por mais que vc mude de cargo ou área. Tinha 3. 1 para pessoas com deficiência e 2 normais agora eu digo para que me enviar um para pdc.? Sendo que eu não sou. Depois sumiu tudo e não aparece mais nada mesmo mudando o cargo ou area.
br.gov.dataprev.sinefacil;Não abre
br.gov.dataprev.sinefacil;Não tô conseguindo agendar entrevista da dando erro logo agora que tá aparecendo vagas o que eu faço
br.gov.dataprev.sinefacil;Não dá pra fazer o acesso pede QR Code aí como não tenho aí pede para acessar pelo cidadão Br também fala que não é possível validar os dados como podem fazer um lixo de app
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;cara e incrível como nunca aparece vaga
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Funcionou na primeira semana mas mostrou só duas vagas de emprego e depois não mostrou mais vagas por um mês e só dava erro com o servidor.
br.gov.dataprev.sinefacil;Melhor aplicativo para quem quer procurar um emprego
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Quase não aparece vagas de emprego, o aplicativo tem o intuito de ajudar mais como não aparece vaga o jeito é ir ao sine, coloquem vagas sempre ou pra quer fizeram o aplicativo? Melhorem o aplicativo
br.gov.dataprev.sinefacil;Poucas vagas. Embora tenho interesse em 6 áreas, costuma passar mais de 15 dias sem ofertas de emprego
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Adorei... muito útil
br.gov.dataprev.sinefacil;Muito bom o app facilita a vida da gente,pois não precisa ir ao PAT pra ficar se cadastrando toda vez.
br.gov.dataprev.sinefacil;Dificilmente aparece vagas
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;O aplicativo que você nem consegue acessar
br.gov.dataprev.sinefacil;Muito bom!!!!
br.gov.dataprev.sinefacil;Bom baixei em um dia no outro dia já consegui duas entrevista de emprego dentro da minha área de trabalho.
br.gov.dataprev.sinefacil;Gostei Prático!
br.gov.dataprev.sinefacil;Vi que tem dois aplicativo Sine facil .... qual o verdadeiro?
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo gostei
br.gov.dataprev.sinefacil;Já estou desde o ano passado cadastrado e nada de vaga . Não aparece nada , isso quando da falha .
br.gov.dataprev.sinefacil;Anda não obtive resposta de emprego
br.gov.dataprev.sinefacil;Poderia ter a opaco de excluir as entrevistas passadas. E poderia aparecer vagas q boa necessitam de experiencia
br.gov.dataprev.sinefacil;Não funciona
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;Tenho o cadastro no mte com meu perfil de trabalho .isso são 5 perto a de trabalho ..e nunca aparece vaga por aqui meio estranho isso. .e outra coisa não consegui fazer o cadastro formalmente acho muita exigência para um simples app.deveria ter mais facilidades
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;Esse app e muito ruim to a hora tentando atualizar meu cadastro e muito ruim
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;Faz exato 1 mes que eu tento acessar e aparece sempre a mesma mensagem: servidor indisponivel. Minha sugestão é que demitam a galera de ti que desenvolveu o app, pois simplesmente ele nao serve pra nada nem para o basico. Vide os comentarios abaixo...
br.gov.dataprev.sinefacil;Já fiz de tudo, mas não da pra ler o código, esperamos muito, demos zoom e nada, sinceramente , achei que iria ser pra melhora, mas só veio pra estressar.
br.gov.dataprev.sinefacil;Demorou muito pra aparecer vagas
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Não consigo ver as vagas sempre aparece que não há vagas. Acho estranho pois tenho várias opções de vagas cadastradas e nunca aparece nada.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Gostei muito do app. facilita bastante... So deveria funcionar com a internet mais fraca, no demais esta bom.
br.gov.dataprev.sinefacil;Gostei, só que sempre q aparece uma vaga diz que já esta cheio as entrevistas😳
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Otimo ... Evita filas
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Aplicativo é muito útil , mas a a necessidade de verificar a todo instante já que sinal de alerta de vagas não funciona. Fora isso muito bom !!!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom mais precisa de mais vagas
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Seria bom se todas as carta depois de feita a entrevista agente mesmo podessemos dar baixa em nossa própria carta resevada . Asim evitatia de irmos a agencia de trabalho para evitar mais atendimento
br.gov.dataprev.sinefacil;Muito bom, rápido e ágio software sem anúncios e sem travamentos, mas pode melhorar acrescentando mais opções de profissões desejadas ou notificando quando haver vaga disponível.
br.gov.dataprev.sinefacil;Lixo de aplicativo como qualquer site do governo federal.
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Atualizo o meu cadastro e dá como sessão expirada, tá bugado
br.gov.dataprev.sinefacil;"O app e realmente bom, só que eu acho que falta um Fed de notícias nele. exemplo: ""tantas pessoas foram contratadas em tal emprego"" a tá tendo emprego em tal lugar! Isso iria botar o app em outro patamar geraria mais reconhecimento e mais indicação, além do que as pessoas iriam acreditar que o app funciona prova disso que só tem 8.641 usuários, tem que ter mais, pois o app é muito bom. são muitas pessoas que estão desempregadas."
br.gov.dataprev.sinefacil;Aparecem as vagas mas diz que já atingiu o limite de agendamento
br.gov.dataprev.sinefacil;No começo fuincuonava , agora nao aparece mas as vagas de emprego .
br.gov.dataprev.sinefacil;Bem fácil de usar e a praticidade na busca e agendamento das vagas agiliza bastante
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muto bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;NÃO estou conseguindo acessar o aplicativo,fica só pedindo a senha atual e a nota senha.Estou fazendo o que esra pedindo mas não entra de forma alguma.
br.gov.dataprev.sinefacil;Bom aplicativo ajuda muito
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo app
br.gov.dataprev.sinefacil;Bom, mas falta atualizar o processo de reconhecimento de dados para caso a pessoa deseje acessar pelo site.
br.gov.dataprev.sinefacil;Ajuda
br.gov.dataprev.sinefacil;Tinha que ser do governo, a porcaria do Qr Code não foi lido, o outro meio de acessar te manda para um link que não abre, 15mb de internet wi-fi e o link não abre... parabéns.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;É uma boa ideia o app, porém ele só dá erro na hora de fazer o cadastro, e se não tem cadastro não entra, revisem isso o quanto antes galera.
br.gov.dataprev.sinefacil;Não funciona
br.gov.dataprev.sinefacil;estou tentando me cadastrar e não passa do quadro onde tem que selecionar carro, ônibus, placas de rua e não sai disso. Tente novamente. Aff vou tentar para sempre ???!! Preciso começar bem antes de sair do emprego
br.gov.dataprev.sinefacil;Faça seu cadastro, cadastro inválido! 1h depois..cadastro não autenticado.. 30 min depois....usuário bloqueado por tentativa de menos de 24hs Que piada..
br.gov.dataprev.sinefacil;Nunca acho na minha função
br.gov.dataprev.sinefacil;Uma porcaria. Eu já tenho senha cadastrada pelo meu notebook e qdo baixei essa porcaria, não aceitou a senha. Mudei a senha e diz que os meus dados são divergentes. Cada tentativa uma resposta de erro. Só raiva e perda do meu tempo! Desinstalando 123.... Vocês sempre respondem a mesma resposta para todos que tem algum problema nessa droga de cadastro. Não resolve nada. Já desinstalei essa porcaria.
br.gov.dataprev.sinefacil;Boa
br.gov.dataprev.sinefacil;Uma bosta
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Acho que deveria melhorar em um aspcto, agendei a entrevista a vaga era para homem! Acontece que o aplicativo está com essa entrevista agendada até hoje não atualiza de jeito nenhum (ja que não fiquei com a vaga) isso impossibilita de concorrer a outras vagas. Deveria ser assim candidato não ficou ou já passou a data da entrevista vaga sai automaticamente. Espero que conserte isso pq já vai fazer um mês eu com essa entrevista marcada sendo que já foi feita!
br.gov.dataprev.sinefacil;Muito bom esse AP já agendei uma entrevista que Deus me abençoe
br.gov.dataprev.sinefacil;O App em si é muito bom. Mas as agências do SINE muitas não sabem que ele existe. Tive uma situação muito ruim, ao registrar interesse numa vaga pelo app, fui fiz a entrevista e tudo mais. Meu seguro desemprego atrasou 15 dias pois ninguém me disse que precisava dar um retorno no SINE depois de cada entrevista. Hoje, eu não registro interesse em nada, pois pra liberar o seguro de novo foi um parto, tirando que mudou tudo pra mim.
br.gov.dataprev.sinefacil;Me cadastrei pelo cidadão.br e quero saber se ainda preciso também do QR code?
br.gov.dataprev.sinefacil;Ótimo aplicativo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo App vc mesmo pode mudar suas opções de trabalho. É não precisa gastar com passagem nesta recessão de emprego que estamos nela
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom recomendo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo app!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom ! Esse no estado funciona .
br.gov.dataprev.sinefacil;Eu baixei fiz cadrasdamento mas não consigo ter acesso a vaga de emprego nenhum..
br.gov.dataprev.sinefacil;O aplicativo é ótimo
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;Apaixonei com o app. Perfeito. Agendo entrevistas sem precisar pegar senha ou ir ao posto do sine. Parabéns arrasaram!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Poxa digitei várias vezes meu CPF e não conseguem me reconhecer,tá difícil um app sério 😒
br.gov.dataprev.sinefacil;Muito bom gostei
br.gov.dataprev.sinefacil;Gostei, podemos procurar vagas sem sair de casa.
br.gov.dataprev.sinefacil;Super indicado 😉
br.gov.dataprev.sinefacil;Esse app e horrível, da falha na conexão sempre, é quando aparece uma vaga fala que a vaga já está lá disponível ah mais de 45 dias, e na hora agenda a intrevista fala que impossível... Lixo esse app sine fácil não recomendo..
br.gov.dataprev.sinefacil;Não tenho como atribuir nota pq o app nem abriu, eu entro e pede para atualizar o cadastro, tento atualizar diz que excedeu a sessão, sessão expirada. E aí fica nisso. Não consigo usar.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;App mto bom, recomendo.
br.gov.dataprev.sinefacil;Muito bom .
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Poxa eu entro no site vejo vagas pro meu perfil entro no aplicativo fala q não tem vagas😕e pegadinha,eu tô desempregada a 6 messes na luta,quero poder marcar entrevista se é que é real esse aplicativo 😒
br.gov.dataprev.sinefacil;É fácil e rápido gostei
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Já faz dois dia que tento entrar com o QR code e ñ lê e ñ faz cadastro. Não gostei.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;o app é bom mas as vezes ele não conecta com servidor, fazendo com que você não consiga fazer busca de vagas de empregos
br.gov.dataprev.sinefacil;Acho que poderia mostrar na descrição o endereco da empresa antes mesmo de se candidatar a vaga,esse app é bom mas precisa melhorar muitas coisas
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;Como criam um aplicativo que não funciona, não atualiza os dados nem pelo site da MTE.
br.gov.dataprev.sinefacil;Daí você tem cadastro, no emprega Brasil, aparece uma vaga, mas você não pode se candidatar, pq não tem o codigo QR, pede pra que ligue no 135, e sabe que dia tem vaga pra atualização cadastral? 25 de Abril, ahh assim não dá.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito útil
br.gov.dataprev.sinefacil;Da facilidade de pleitear vagas, com a comodidade de fazer agendamentos de qualquer lugar pelo app
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito útil
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo porem poderia ter um limite maior de e não apenas 3.
br.gov.dataprev.sinefacil;No primeiro dia já consegui uma entrevista depois de quase 3 anos parado,estou eufórico.
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;gostei !
br.gov.dataprev.sinefacil;Aplicativo péssimo, nao da nem para atualiZar o cadastro, que da mensagem que a sessão expirou
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Agora tem que ficar fazendo login totalmente vez que quer entrar! Antes fazia uma fez e ficava salvo
